tool_id,category,category_id,category_name,description
215,,0,nan,nan
8041,,0,nan,nan
1252,,0,nan,nan
3833,,0,nan,nan
2442,,0,nan,nan
5394,,0,nan,nan
3365,,0,nan,nan
700,,0,nan,nan
2664,,0,nan,nan
7310,,0,nan,nan
6465,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8198,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
2094,,0,nan,nan
1711,,0,nan,nan
2866,,0,nan,nan
5063,,0,nan,nan
3835,,0,nan,nan
2096,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1996,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
5186,,0,nan,nan
5180,,0,nan,nan
3906,,0,nan,nan
8584,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1596,,0,nan,nan
1042,,0,nan,nan
2019,,0,nan,nan
1022,,0,nan,nan
4866,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
5267,,0,nan,nan
5107,,0,nan,nan
6828,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3333,,0,nan,nan
6149,,0,nan,nan
3577,,0,nan,nan
8952,,0,nan,nan
1978,,0,nan,nan
8953,,0,nan,nan
5854,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
8954,1.0,1,Processed Data,Outputs datasets.
6261,,0,nan,nan
1803,,0,nan,nan
8760,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
8955,,0,nan,nan
239,,0,nan,nan
258,,0,nan,nan
4666,1.0,1,Processed Data,Outputs datasets.
1781,,0,nan,nan
7101,,0,nan,nan
3029,,0,nan,nan
3565,,0,nan,nan
4927,,0,nan,nan
4588,,0,nan,nan
2366,,0,nan,nan
8956,,0,nan,nan
5179,,0,nan,nan
8957,,0,nan,nan
2799,,0,nan,nan
453,,0,nan,nan
3739,,0,nan,nan
8753,,0,nan,nan
1887,,0,nan,nan
8958,,0,nan,nan
6790,,0,nan,nan
911,,0,nan,nan
3790,,0,nan,nan
4702,,0,nan,nan
8667,,0,nan,nan
5613,,0,nan,nan
604,,0,nan,nan
2169,,0,nan,nan
1993,,0,nan,nan
4113,,0,nan,nan
3936,,0,nan,nan
553,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
828,,0,nan,nan
4335,,0,nan,nan
513,,0,nan,nan
3061,,0,nan,nan
6754,,0,nan,nan
8852,1.0,1,Processed Data,Outputs datasets.
861,,0,nan,nan
5490,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
8959,,0,nan,nan
8278,,0,nan,nan
6101,,0,nan,nan
3524,,0,nan,nan
400,,0,nan,nan
1176,,0,nan,nan
1503,,0,nan,nan
6279,,0,nan,nan
5936,1.0,1,Processed Data,Outputs datasets.
7331,,0,nan,nan
962,,0,nan,nan
267,,0,nan,nan
5453,,0,nan,nan
6221,,0,nan,nan
6423,,0,nan,nan
7245,1.0,1,Processed Data,Outputs datasets.
255,,0,nan,nan
6117,,0,nan,nan
6269,,0,nan,nan
8510,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
1798,,0,nan,nan
8960,,0,nan,nan
2549,,0,nan,nan
2984,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
647,,0,nan,nan
1198,,0,nan,nan
2395,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
7735,1.0,1,Processed Data,Outputs datasets.
3873,,0,nan,nan
5651,0.0,0,3D Digital Replicas,Outputs 3D digital models or simulations of real-world objects.
1787,,0,nan,nan
993,,0,nan,nan
1400,,0,nan,nan
5736,,0,nan,nan
3947,,0,nan,nan
8961,,0,nan,nan
2704,,0,nan,nan
8611,,0,nan,nan
8561,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
961,,0,nan,nan
5626,,0,nan,nan
5687,,0,nan,nan
8962,,0,nan,nan
8963,1.0,1,Processed Data,Outputs datasets.
3812,,0,nan,nan
8964,,0,nan,nan
8965,,0,nan,nan
1632,,0,nan,nan
1266,,0,nan,nan
8516,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7149,,0,nan,nan
4412,,0,nan,nan
4801,,0,nan,nan
8966,1.0,1,Processed Data,Outputs datasets.
1815,,0,nan,nan
4862,1.0,1,Processed Data,Outputs datasets.
6130,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
4060,,0,nan,nan
693,,0,nan,nan
5848,,0,nan,nan
4479,,0,nan,nan
445,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
5151,,0,nan,nan
2147,,0,nan,nan
8550,,0,nan,nan
2370,,0,nan,nan
8967,,0,nan,nan
2603,,0,nan,nan
3302,,0,nan,nan
6880,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8336,,0,nan,nan
7810,,0,nan,nan
8615,,0,nan,nan
8167,,0,nan,nan
5397,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
2118,,0,nan,nan
2732,,0,nan,nan
2274,,0,nan,nan
4480,,0,nan,nan
3462,,0,nan,nan
4473,,0,nan,nan
1917,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
8968,,0,nan,nan
881,,0,nan,nan
3439,,0,nan,nan
1645,,0,nan,nan
4127,,0,nan,nan
3500,,0,nan,nan
510,,0,nan,nan
5192,,0,nan,nan
2835,,0,nan,nan
3809,,0,nan,nan
692,,0,nan,nan
2447,,0,nan,nan
180,,0,nan,nan
1754,,0,nan,nan
1074,,0,nan,nan
7191,,0,nan,nan
6052,,0,nan,nan
2240,,0,nan,nan
709,,0,nan,nan
1817,,0,nan,nan
4601,,0,nan,nan
3115,,0,nan,nan
1950,,0,nan,nan
2530,,0,nan,nan
2911,,0,nan,nan
1728,,0,nan,nan
3307,,0,nan,nan
834,,0,nan,nan
4584,,0,nan,nan
4860,,0,nan,nan
378,,0,nan,nan
3322,,0,nan,nan
8969,,0,nan,nan
2350,,0,nan,nan
4328,,0,nan,nan
6293,,0,nan,nan
6272,,0,nan,nan
4855,,0,nan,nan
369,,0,nan,nan
3513,,0,nan,nan
3436,,0,nan,nan
1120,,0,nan,nan
686,,0,nan,nan
2929,,0,nan,nan
4369,,0,nan,nan
4519,,0,nan,nan
2275,,0,nan,nan
486,,0,nan,nan
4351,,0,nan,nan
3256,,0,nan,nan
6031,,0,nan,nan
270,,0,nan,nan
6169,,0,nan,nan
2803,,0,nan,nan
3540,,0,nan,nan
945,,0,nan,nan
1511,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
8970,1.0,1,Processed Data,Outputs datasets.
352,,0,nan,nan
6289,,0,nan,nan
4186,,0,nan,nan
5971,,0,nan,nan
3756,,0,nan,nan
5230,,0,nan,nan
1929,,0,nan,nan
6865,,0,nan,nan
5138,,0,nan,nan
1489,1.0,1,Processed Data,Outputs datasets.
6294,,0,nan,nan
5422,,0,nan,nan
4132,,0,nan,nan
716,,0,nan,nan
6096,,0,nan,nan
1870,,0,nan,nan
5652,,0,nan,nan
2838,,0,nan,nan
7020,,0,nan,nan
522,,0,nan,nan
5227,,0,nan,nan
6841,,0,nan,nan
1492,,0,nan,nan
2944,,0,nan,nan
3583,,0,nan,nan
224,,0,nan,nan
5202,,0,nan,nan
6391,,0,nan,nan
1663,,0,nan,nan
646,,0,nan,nan
499,,0,nan,nan
2007,,0,nan,nan
3282,,0,nan,nan
5834,,0,nan,nan
644,,0,nan,nan
4443,,0,nan,nan
5266,,0,nan,nan
519,,0,nan,nan
8971,,0,nan,nan
2883,,0,nan,nan
2403,,0,nan,nan
3955,,0,nan,nan
7099,,0,nan,nan
5236,,0,nan,nan
8972,,0,nan,nan
5036,,0,nan,nan
4454,1.0,1,Processed Data,Outputs datasets.
1585,,0,nan,nan
3961,,0,nan,nan
4664,,0,nan,nan
3269,,0,nan,nan
3794,,0,nan,nan
4834,,0,nan,nan
5347,,0,nan,nan
4475,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
1056,,0,nan,nan
5050,,0,nan,nan
5043,,0,nan,nan
1508,,0,nan,nan
1881,,0,nan,nan
4756,,0,nan,nan
2695,,0,nan,nan
2431,,0,nan,nan
5339,,0,nan,nan
6271,,0,nan,nan
4071,,0,nan,nan
3179,,0,nan,nan
5102,,0,nan,nan
2101,,0,nan,nan
397,,0,nan,nan
5292,,0,nan,nan
460,,0,nan,nan
3767,,0,nan,nan
4193,,0,nan,nan
1376,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
4206,,0,nan,nan
4695,,0,nan,nan
8311,,0,nan,nan
3650,,0,nan,nan
6945,,0,nan,nan
4668,,0,nan,nan
7923,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
3916,,0,nan,nan
77,,0,nan,nan
6346,,0,nan,nan
4944,,0,nan,nan
2855,,0,nan,nan
922,,0,nan,nan
5168,,0,nan,nan
7413,1.0,1,Processed Data,Outputs datasets.
2769,,0,nan,nan
1121,,0,nan,nan
2828,,0,nan,nan
1004,,0,nan,nan
5336,,0,nan,nan
8973,,0,nan,nan
6448,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
4141,1.0,1,Processed Data,Outputs datasets.
5217,1.0,1,Processed Data,Outputs datasets.
6028,,0,nan,nan
8974,,0,nan,nan
4133,,0,nan,nan
8217,,0,nan,nan
6869,,0,nan,nan
3998,,0,nan,nan
933,,0,nan,nan
800,,0,nan,nan
8975,1.0,1,Processed Data,Outputs datasets.
4375,,0,nan,nan
1484,,0,nan,nan
7021,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
7608,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
5676,,0,nan,nan
2656,,0,nan,nan
8689,,0,nan,nan
6616,,0,nan,nan
5160,,0,nan,nan
2233,,0,nan,nan
7392,,0,nan,nan
5776,,0,nan,nan
2353,,0,nan,nan
2971,,0,nan,nan
6446,,0,nan,nan
3686,,0,nan,nan
8976,1.0,1,Processed Data,Outputs datasets.
8522,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
1630,,0,nan,nan
1765,,0,nan,nan
4032,,0,nan,nan
546,,0,nan,nan
3843,,0,nan,nan
5411,,0,nan,nan
5064,,0,nan,nan
8977,,0,nan,nan
8978,1.0,1,Processed Data,Outputs datasets.
2104,,0,nan,nan
1548,,0,nan,nan
8979,10.0,10,Operational Outputs,"Provides network configurations, management plans, or support-related documentation."
427,,0,nan,nan
6759,1.0,1,Processed Data,Outputs datasets.
2502,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
4701,,0,nan,nan
8402,,0,nan,nan
2287,,0,nan,nan
3351,,0,nan,nan
1352,,0,nan,nan
5567,,0,nan,nan
5530,,0,nan,nan
2201,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
185,,0,nan,nan
3687,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8065,,0,nan,nan
7544,,0,nan,nan
8627,,0,nan,nan
5413,1.0,1,Processed Data,Outputs datasets.
1972,,0,nan,nan
8253,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
6385,,0,nan,nan
7269,,0,nan,nan
7281,,0,nan,nan
1455,,0,nan,nan
8465,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
3591,,0,nan,nan
7549,,0,nan,nan
3659,,0,nan,nan
5641,,0,nan,nan
7267,,0,nan,nan
819,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
106,,0,nan,nan
2487,,0,nan,nan
5591,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
6120,,0,nan,nan
8980,,0,nan,nan
117,,0,nan,nan
8981,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
8982,10.0,10,Operational Outputs,"Provides network configurations, management plans, or support-related documentation."
8983,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
1436,,0,nan,nan
1687,,0,nan,nan
8984,,0,nan,nan
6426,,0,nan,nan
7384,,0,nan,nan
3242,,0,nan,nan
6017,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8188,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
6278,,0,nan,nan
2713,,0,nan,nan
497,,0,nan,nan
6055,,0,nan,nan
3850,,0,nan,nan
6441,,0,nan,nan
5088,,0,nan,nan
8985,1.0,1,Processed Data,Outputs datasets.
8986,,0,nan,nan
2937,,0,nan,nan
3847,,0,nan,nan
6891,,0,nan,nan
843,,0,nan,nan
3452,,0,nan,nan
6305,,0,nan,nan
8637,1.0,1,Processed Data,Outputs datasets.
7854,4.0,4,Multimodal,Creates content that integrates multiple outputs.
7286,,0,nan,nan
1531,,0,nan,nan
6364,5.0,5,Software Solutions,"Generates code, software patches, testing results, or programming-related documents."
4775,,0,nan,nan
7858,,0,nan,nan
3768,,0,nan,nan
2860,,0,nan,nan
4921,,0,nan,nan
138,,0,nan,nan
6331,,0,nan,nan
3353,,0,nan,nan
5825,,0,nan,nan
6194,,0,nan,nan
2823,,0,nan,nan
1861,,0,nan,nan
2627,1.0,1,Processed Data,Outputs datasets.
5732,,0,nan,nan
7773,,0,nan,nan
1384,,0,nan,nan
2177,,0,nan,nan
1181,,0,nan,nan
7192,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7364,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1214,,0,nan,nan
5604,,0,nan,nan
7317,5.0,5,Software Solutions,"Generates code, software patches, testing results, or programming-related documents."
1440,,0,nan,nan
985,1.0,1,Processed Data,Outputs datasets.
2369,,0,nan,nan
8755,,0,nan,nan
1590,,0,nan,nan
6430,,0,nan,nan
8319,,0,nan,nan
3483,,0,nan,nan
7910,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
4309,1.0,1,Processed Data,Outputs datasets.
7147,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
8987,1.0,1,Processed Data,Outputs datasets.
7438,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1640,,0,nan,nan
541,1.0,1,Processed Data,Outputs datasets.
5742,,0,nan,nan
5935,,0,nan,nan
172,,0,nan,nan
8988,0.0,0,3D Digital Replicas,Outputs 3D digital models or simulations of real-world objects.
7251,,0,nan,nan
6729,,0,nan,nan
6389,,0,nan,nan
2561,,0,nan,nan
8989,,0,nan,nan
3238,,0,nan,nan
8990,,0,nan,nan
2722,,0,nan,nan
8580,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
2536,1.0,1,Processed Data,Outputs datasets.
4765,,0,nan,nan
4383,,0,nan,nan
3197,,0,nan,nan
3534,,0,nan,nan
2571,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8991,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
3701,,0,nan,nan
3017,,0,nan,nan
5057,,0,nan,nan
6564,,0,nan,nan
73,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
6901,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
6928,,0,nan,nan
1741,,0,nan,nan
2481,,0,nan,nan
4971,,0,nan,nan
4415,,0,nan,nan
8992,,0,nan,nan
3437,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
7501,1.0,1,Processed Data,Outputs datasets.
3848,,0,nan,nan
8993,,0,nan,nan
611,,0,nan,nan
940,,0,nan,nan
2107,,0,nan,nan
6073,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
6442,1.0,1,Processed Data,Outputs datasets.
5582,,0,nan,nan
1396,,0,nan,nan
8558,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3268,,0,nan,nan
5076,,0,nan,nan
5864,,0,nan,nan
7272,,0,nan,nan
1412,,0,nan,nan
667,,0,nan,nan
8300,,0,nan,nan
1538,,0,nan,nan
3299,,0,nan,nan
8776,1.0,1,Processed Data,Outputs datasets.
8528,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
5861,,0,nan,nan
8994,,0,nan,nan
200,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
469,,0,nan,nan
574,,0,nan,nan
8995,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
1170,,0,nan,nan
4720,,0,nan,nan
2213,,0,nan,nan
8862,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
52,,0,nan,nan
2527,,0,nan,nan
2822,,0,nan,nan
1958,,0,nan,nan
4419,,0,nan,nan
6596,,0,nan,nan
7328,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
290,,0,nan,nan
5955,,0,nan,nan
3736,,0,nan,nan
116,,0,nan,nan
5791,,0,nan,nan
8996,,0,nan,nan
3693,,0,nan,nan
8997,,0,nan,nan
5981,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
572,,0,nan,nan
1479,,0,nan,nan
4697,,0,nan,nan
8344,,0,nan,nan
8998,,0,nan,nan
8482,1.0,1,Processed Data,Outputs datasets.
8114,,0,nan,nan
2260,,0,nan,nan
3832,,0,nan,nan
8228,,0,nan,nan
8509,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7172,,0,nan,nan
7484,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
5257,,0,nan,nan
2631,,0,nan,nan
3870,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
6376,,0,nan,nan
5363,,0,nan,nan
4521,,0,nan,nan
1067,,0,nan,nan
1233,,0,nan,nan
1692,,0,nan,nan
718,,0,nan,nan
579,,0,nan,nan
7159,,0,nan,nan
5569,,0,nan,nan
4577,,0,nan,nan
7041,,0,nan,nan
6746,,0,nan,nan
6470,,0,nan,nan
3243,,0,nan,nan
954,,0,nan,nan
4857,,0,nan,nan
7165,,0,nan,nan
5982,,0,nan,nan
7326,,0,nan,nan
248,,0,nan,nan
7965,,0,nan,nan
1191,,0,nan,nan
1767,,0,nan,nan
3210,,0,nan,nan
8212,,0,nan,nan
8494,,0,nan,nan
6953,1.0,1,Processed Data,Outputs datasets.
8581,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
5549,,0,nan,nan
7981,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
5735,,0,nan,nan
8626,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7743,,0,nan,nan
765,,0,nan,nan
4922,,0,nan,nan
5291,,0,nan,nan
4498,,0,nan,nan
7950,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
121,,0,nan,nan
1894,,0,nan,nan
4418,,0,nan,nan
130,,0,nan,nan
7861,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
4839,,0,nan,nan
6689,,0,nan,nan
315,1.0,1,Processed Data,Outputs datasets.
4777,,0,nan,nan
8248,,0,nan,nan
7830,,0,nan,nan
8221,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
5743,,0,nan,nan
5468,1.0,1,Processed Data,Outputs datasets.
3081,,0,nan,nan
8523,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
4045,,0,nan,nan
1990,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
2839,,0,nan,nan
699,,0,nan,nan
6433,,0,nan,nan
5515,1.0,1,Processed Data,Outputs datasets.
6569,1.0,1,Processed Data,Outputs datasets.
7986,,0,nan,nan
3369,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
6260,,0,nan,nan
1201,,0,nan,nan
1716,,0,nan,nan
591,,0,nan,nan
8144,,0,nan,nan
2832,1.0,1,Processed Data,Outputs datasets.
7878,,0,nan,nan
4410,,0,nan,nan
8999,,0,nan,nan
2054,0.0,0,3D Digital Replicas,Outputs 3D digital models or simulations of real-world objects.
1224,,0,nan,nan
8533,,0,nan,nan
5302,,0,nan,nan
6208,,0,nan,nan
4014,,0,nan,nan
3786,,0,nan,nan
4399,,0,nan,nan
6198,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
4562,,0,nan,nan
3194,,0,nan,nan
6548,,0,nan,nan
927,,0,nan,nan
1241,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
259,,0,nan,nan
420,1.0,1,Processed Data,Outputs datasets.
9000,,0,nan,nan
3479,,0,nan,nan
6392,,0,nan,nan
9001,,0,nan,nan
8481,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
1849,,0,nan,nan
8483,,0,nan,nan
6692,,0,nan,nan
9002,,0,nan,nan
5337,,0,nan,nan
3922,,0,nan,nan
9003,,0,nan,nan
7315,,0,nan,nan
5528,,0,nan,nan
2842,,0,nan,nan
6365,,0,nan,nan
1685,,0,nan,nan
3003,,0,nan,nan
1465,,0,nan,nan
3988,,0,nan,nan
8022,,0,nan,nan
6021,,0,nan,nan
2012,,0,nan,nan
5450,1.0,1,Processed Data,Outputs datasets.
3690,,0,nan,nan
8053,1.0,1,Processed Data,Outputs datasets.
8739,1.0,1,Processed Data,Outputs datasets.
9004,1.0,1,Processed Data,Outputs datasets.
8531,1.0,1,Processed Data,Outputs datasets.
6107,1.0,1,Processed Data,Outputs datasets.
2226,,0,nan,nan
3175,,0,nan,nan
9005,1.0,1,Processed Data,Outputs datasets.
2496,,0,nan,nan
8538,1.0,1,Processed Data,Outputs datasets.
1499,,0,nan,nan
1607,1.0,1,Processed Data,Outputs datasets.
3489,,0,nan,nan
3286,,0,nan,nan
6382,,0,nan,nan
3323,,0,nan,nan
6749,,0,nan,nan
7248,,0,nan,nan
9006,,0,nan,nan
4515,,0,nan,nan
6622,,0,nan,nan
9007,,0,nan,nan
2209,,0,nan,nan
6222,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
4182,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
2215,,0,nan,nan
4799,,0,nan,nan
739,,0,nan,nan
4614,,0,nan,nan
7703,,0,nan,nan
345,,0,nan,nan
8250,,0,nan,nan
7280,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
440,,0,nan,nan
54,,0,nan,nan
4411,,0,nan,nan
1761,,0,nan,nan
5623,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
