name,task,url,price,saves,likes,stars,period
ZOYO,Real estate,https://www.zoyo.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $49/mo,1,N/A,N/A,december
Sandwich Savant,Sandwich debates,https://chat.openai.com/g/g-jbTuEOXH6-sandwich-savant?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Xmirror,Avatars,https://www.xmirror.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Fablerr,Social media comments,https://fablerr.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
DreamKid,Therapeutic storytelling,https://www.dreamkid.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,"€3,99/story",1,N/A,N/A,december
Birdie,Twitter management,https://getbirdie.co/?ref=taaft&utm_source=taaft&utm_medium=referral,From $9.99/mo,1,N/A,N/A,december
GitBrain,Git management,https://gitbrain.dev/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Campedia,Image querying,https://campedia.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
Fakeface,Face swapping,https://fakeface.io/#index?ref=taaft&utm_source=taaft&utm_medium=referral,From $9.99,N/A,N/A,N/A,december
Dover,Job recruitment,https://www.dover.com/ai-sorting?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
80days,Travel itineraries,https://80days.me/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
CRM Chat,CRM automation,https://crmchat.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
InMagic,Instagram growth,https://inmagic.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $14.99/mo,N/A,N/A,N/A,december
Pawtrait Studio,Pet-human images,https://www.maxwellrainsai.com/pawtrait-studio?ref=taaft&utm_source=taaft&utm_medium=referral,$2.49,11,N/A,5.0,december
Impakt AI Coach,Fitness,https://download.impakt.com/Tfn8/qslnrr4e,Free,642,22,5.0,december
Mobile Apps,App recommendations,https://chat.openai.com/g/g-2JsyjVrYl-mobile-apps?ref=taaft&utm_source=taaft&utm_medium=referral,Free,5,N/A,N/A,december
InkDrop,Tattoos,https://ink.trimythic.co/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,31,N/A,5.0,december
ComfyUI Web,Image generation,https://comfyuiweb.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,21,N/A,N/A,december
ChatBacklinkBot,Backlinks,https://chatbacklink.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $9.99/mo,5,N/A,N/A,december
CopyNinja,SEO content,https://apps.shopify.com/copyninja?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $4.95/mo,19,1,5.0,december
Christmas Images,Christmas image generation,https://christmas-images.net/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,20,1,3.7,december
English-to-Bislama GPT,Text translation,https://chat.openai.com/g/g-JVaNZhpGI-english-to-bislama-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
MagicDocs,Document management,https://magicdocuments.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
CoderGPT,Coding assistance,https://chat.openai.com/g/g-s5YJCOiCr-codergpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Leadership for Remote Teams,Remote leadership coaching,https://chat.openai.com/g/g-t83OrHfrJ-leadership-for-remote-teams?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
ALL-I,Universal assistance,https://chat.openai.com/g/g-trcbKpnD8-all-i?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Crowdfunding GPT,Crowdfunding guidance,https://chat.openai.com/g/g-uDAdQxsBi-crowdfunding-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Crit Design,Design optimization,https://www.crit.design/?ref=taaft&utm_source=taaft&utm_medium=referral,From $7/mo,N/A,N/A,N/A,december
AllTrails,Outdoor trail discovery,https://chat.openai.com/g/g-KpF6lTka3-alltrails?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
AIQuizGen,Quizzes,https://aiquizgen.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Second Skin,Outfits,https://apps.apple.com/gb/app/second-skin/id1434072473?ref=taaft&utm_source=taaft&utm_medium=referral,Free,8,1,5.0,december
DaDa,Comic generator,https://dada.cam/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Giftron,Gift ideas,https://giftron.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Grow My Small Business AI,Business growth,https://growmysmallbusiness-ai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
WhatsUpDoc,Technical documentation,https://whatsupdoc.dev/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Drawww,Drawing,https://www.drawww.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
ContentFuel,Article writing,https://contentfuel.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $9/mo,1,N/A,N/A,december
DeepStory,Scriptwriting,https://deepstory.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,N/A,december
Painless English,English lessons,https://painlessenglish.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $2.99/mo,N/A,N/A,N/A,december
Heatseeker,Market research,https://www.heatseeker.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
TubeOnAI,Video summaries,https://www.tubeonai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $14.99/mo,N/A,N/A,N/A,december
GradesAI,Learning,https://gradesai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Business Intelligence GPT,Business content,https://chat.openai.com/g/g-56iuF8TBw-business-intelligence?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Helloii,Voice chatting,https://chromewebstore.google.com/detail/helloii/ceocjcfbmldpcgnfklmipgnpoabhfela?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
FlashFlashCards,Anki cards,https://samrat.me/flashflashcards?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,14,N/A,N/A,december
CapGo,Market research,https://capgo.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,23,N/A,5.0,december
Vexa Search,Image search,https://vexasearch.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,13,N/A,N/A,december
Interior Render AI,Interior design,https://www.interiorrenderai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $25/mo,21,N/A,N/A,december
Image Recursor,Image generation,https://image-recursor.web.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,26,N/A,N/A,december
Nomtek Labs Christmas Wishes,Holiday messages,https://wishes.nomtek.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,3,N/A,N/A,december
Puppet Nerd - Adam Kreutinger,Puppetry guidance,https://chat.openai.com/g/g-QJ6wm2Plb-puppet-nerd-adam-kreutinger?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Peppa Pig Gestalt,Echolalia support,https://chat.openai.com/g/g-odPUWk3YJ-peppa-pig-gestalt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Anime URL Artist,Anime image generation,https://chat.openai.com/g/g-tL1nFdmcA-anime-url-artist?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Instant Jewelry Designer,Jewelry design,https://chat.openai.com/g/g-uE1nC6xm3-instant-jewelry-designer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Cupid's Code,Dating simulator,https://chat.openai.com/g/g-PkPINZRik-cupid-s-code-your-ai-playground-for-love-practice?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Quiz Maker GPT,Quizzes,https://chat.openai.com/g/g-X5649OcES-quiz-maker-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,december
Literature Review Writer,Academic research,https://chat.openai.com/g/g-Z5J7qz31N-literature-review-writer-up-to-date-papers?ref=taaft&utm_source=taaft&utm_medium=referral,Free,3,N/A,N/A,december
SimplyLabs,Business growth,https://www.simplylabs.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
SkyMusic,Music editing,https://www.skymusic.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Localposh,Shopping assistance,https://localposh.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
AI Story Generator,Story writing,https://aistorygenerator.site/?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Dr.Change,Habit formation,https://drchange.co/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
ExclamationGPT,Discord moderator,https://exclamation.nparam.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
FinanceGPT Chat,Financial advice,https://financegpt.chat/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Your Travel to Italy,Italian travel guide,https://chat.openai.com/g/g-B18Z7Hg7B-your-travel-to-italy?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
LifeMotivationGPT,Emotional support,https://chat.openai.com/g/g-T24iaBrRb-lifemotivationgpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,4,N/A,N/A,december
DocTranslate,Document translation,https://doctranslate.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
SiteForge,Website optimization,https://siteforge.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
BlitzBear,SEO optimization,https://blitzbear.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,27,N/A,N/A,december
AI Yearbook Art,Yearbook images,https://aiyearbook.art/?ref=taaft&utm_source=taaft&utm_medium=referral,Free $9.9,7,4,3.7,december
ToastyRoast,Selfie roasts,https://toastyroast.radi8.dev/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,13,N/A,5.0,december
Social Skills Lab,Social interaction training,https://chat.openai.com/g/g-29hf43SFp-social-skills-lab?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,5.0,december
JobDescriptionGenerator,Job descriptions,https://www.jobdescriptiongenerator.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,december
PortraitArt,Avatars,https://portraitart.app/?ref=taaft&utm_source=taaft&utm_medium=referral,From $15,13,N/A,5.0,december
Talk to Santa Cat,Chatting with Santa Cat,https://www.santacat.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,1,5.0,december
GPT Movie Recommender,Movie recommendations,https://www.whatbuilds.com/tool/gpt-movie-recommender?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,13,N/A,N/A,december
Developer Doc Search,Documentation q&a,https://chat.openai.com/g/g-AINygIiYy-developer-doc-search?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Li Hua,English lessons,https://chat.openai.com/g/g-WAOftPeuz-li-hua?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
YT Summariser,Youtube summaries,https://chat.openai.com/g/g-dHRRUFODc-yt-summariser?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
NPS Calculator - CYQIQ,NPS data analysis,https://chat.openai.com/g/g-h5ulwkDoN-nps-calculator-cyqiq-r?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Sober Sidekick,Sobriety encouragement,https://chat.openai.com/g/g-9m2zRvRgU-sober-sidekick?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,december
Chatting Your Way to Profit,Portfolio analysis,https://chat.openai.com/g/g-VjtI2vXa5-chatting-your-way-to-profit?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
SimotoAI,Content generation,https://trysimoto.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $15/mo,1,1,5.0,december
AIShoppingAssistant,Shopping assistance,https://www.aishoppingassistant.net/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Dogfood,Product testing,https://dogfooding.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Fanfuel,Youtube channel optimization,https://fanfuel.app/?ref=taaft&utm_source=taaft&utm_medium=referral,From $15/mo,1,N/A,5.0,december
CloudSecurityExams,Security compliance,https://www.cloudsecurityexams.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
SINT,Job recruitment,https://www.usesint.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Aidbase,Startup advice,https://www.aidbase.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $99/mo,N/A,N/A,N/A,december
AIAssistant,Productivity,https://aiassistant.so/?ref=taaft&utm_source=taaft&utm_medium=referral,From $19.99/mo,1,N/A,N/A,december
Fireworks.ai,Product development,https://fireworks.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
MindMac,ChatGPT on Mac,https://mindmac.app/?ref=taaft&utm_source=taaft&utm_medium=referral,From $29,28,3,5.0,december
Supa Doc,Document writing,https://www.supadoc.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $4,17,3,5.0,december
YoGPT,Personalized notifications,https://chat.openai.com/g/g-3eOShYd0v-yogpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
TDD,Scala tdd guidance,https://chat.openai.com/g/g-24coqbjGg-tddkai-fa-zhe?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Brief News,News summaries,https://www.brief.news/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,18,N/A,5.0,december
FaceMeme,Meme avatars,https://facememe.xyz/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,19,N/A,5.0,december
Teacher AI,Language learning,https://yourteacher.ai/olly/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,30,N/A,N/A,december
AI Video Search Engine,Video content indexing,https://avse.vercel.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,28,1,N/A,december
Brewit,Data analysis,https://brewit.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $100/mo,10,1,5.0,december
Cap Hacker,Video captions,https://caphacker.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,1,5.0,december
LifeSync Checklist Assistant,Task management,https://chat.openai.com/g/g-oCEqZlpt8-lifesync-checklist-assistant?ref=taaft&utm_source=taaft&utm_medium=referral,Free,4,N/A,N/A,december
Resume Builder PDF,Resumes,https://chat.openai.com/g/g-x5Nln8CC9-resume-builder-pdf-preview-edit-web-host?ref=taaft&utm_source=taaft&utm_medium=referral,Free,5,N/A,N/A,december
"Dry Jenny, the Dry January Joker Provider",Sobriety encouragement,https://chat.openai.com/g/g-02URSEzs1-dry-jenny-the-dry-january-joker-provider?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
LocGuessr,Geospatial analysis,https://locguessr.cyclic.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Ramsay Roasts,Culinary critique,https://roast.wordware.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,5.0,december
Swift Product,Product documentation,https://swiftproduct.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
TLDRX,Website summaries,https://tldrx.me/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
AIArtGenerator.net,Image generation,https://www.ai-art-generator.net/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
PoemGeneratorAI,Poem generation,https://www.poemgenerator-ai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,3,1,5.0,december
Qlient,Customer engagement,https://www.qlient.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $299/mo,N/A,N/A,N/A,december
Span,Social media content,https://www.span.lol/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
ThemeAI,Web design,https://www.themeai.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
AI Math Coach,Math lessons,https://www.aimathcoach.com/en/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9.97/mo,1,N/A,N/A,december
Synthetik,Image generation,https://synthetik.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
AIHumanize,Text humanization,https://aihumanize.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $4.99,N/A,N/A,N/A,december
PressPulse AI,Public relations,https://www.presspulse.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
BG Generator,Object removal,https://bggenerator.com/ai_photo_object_eraser.html?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Content Strategist GPT,Content optimization,https://chat.openai.com/g/g-SdN6HfKei-content-strategist-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
HitWit.ai,Learning,https://www.hitwit.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,95,18,4.9,december
Chat2Design,User interfaces,https://chat2.design/?ref=taaft&utm_source=taaft&utm_medium=referral,$149,37,2,4.0,december
Mentalyc,Psychotherapy notes,https://www.mentalyc.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $39.99/mo,28,N/A,N/A,december
Voice Dual,Voice changing,https://www.voicedual.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,29,N/A,N/A,december
Sunflower Sparrow,Voice cloning,https://sunflower.industries/?ref=taaft&utm_source=taaft&utm_medium=referral,From $6/mo,15,1,1.0,december
Euphonme,Music creation,https://www.euphonme.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,26,N/A,N/A,december
Script.It,Workflow automation,https://www.scriptit.app/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $20/mo,23,1,5.0,december
Jan,Chatting,https://jan.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,37,N/A,5.0,december
MaxAI.me,Writing,https://chromewebstore.google.com/detail/maxaime-use-1-click-ai-an/mhnlakgilnojmhinhkckjpncpbhabphi?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,18,N/A,N/A,december
UI Components Generator,UI components,https://chat.openai.com/g/g-tWK6G6akp-ui-components-generator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Canvas,Image generation,https://www.kevinhermawan.com/canvas?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
RikiAI,Productivity,https://rikiai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $11.25/mo,N/A,N/A,N/A,december
AnswerFlow,Chatbots,https://www.answerflowai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
PresChat,Chatting with celebrities,https://preschat.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
LexiGym,Language learning,https://lexigym.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Limnr,Image generation,https://limnr.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
SpeakSync,Live translations,https://play.google.com/store/apps/details?id=com.necta.speaksync&ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
AI Funko Pop,Funko pop images,https://aifunkopop.top/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Aionomy,Digital marketing,https://aionomy.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Archonet,Architectural design,https://archonet.co/EchoDesign?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $14/mo,2,N/A,N/A,december
Epic Selfie,Avatars,https://epicselfie.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
CreataAI,Content generation,https://creataai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
DeepVinci,Image generation,https://www.deepvinci.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,N/A,N/A,december
YouPost,Video to blogs,https://youpost.one/index.html?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $4.99/mo,N/A,N/A,N/A,december
CogniSpark,Online courses,https://www.cognispark.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,6,N/A,N/A,december
1Flow,Surveys,https://1flow.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $200/mo,N/A,N/A,N/A,december
Snowball Club,Twitter management,https://snowball.club/?ref=taaft&utm_source=taaft&utm_medium=referral,From $19/mo,N/A,N/A,N/A,december
Abun,SEO content,https://abun.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $49/mo,N/A,N/A,N/A,december
AI Emoji Generator,Emojis,https://aiemojigenerator.org/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
RewriterPro.ai,Text rewriting,https://rewriterpro.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,49,4,5.0,december
Jellypod,Newsletter summaries,https://jellypod.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,1,5.0,december
DOMSY.IO,Prototyping,https://domsy.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,2,N/A,december
Zipik,Fantasy avatars,https://www.zipik.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $1.99,23,1,5.0,december
InLinks,SEO content,https://inlinks.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $49/mo,11,N/A,5.0,december
VideoPoet by Google,Video generation,https://sites.research.google/videopoet/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,58,N/A,5.0,december
Mu the Therapist Owl,Chatting,https://chat.openai.com/g/g-tSSUmvNtA-mu-the-therapist-owl?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Turbo Paint,Drawing,https://apps.apple.com/us/app/realtime-drawing-turbo-paint/id6473124540?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
ExerDevAI,Coding challenges,https://exerdevai.dev/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
VideoGPT Pro,Video analysis,https://videogpt.pro/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
EstateText,Real estate,https://www.estatetext.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Perdopo,Knowledge bases,https://www.perdopo.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
JustCodeAI,Code documentation,https://justcodeai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9/mo,N/A,N/A,N/A,december
RoastMyWeb,Website analysis,https://www.roastmyweb.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $4,1,N/A,N/A,december
MeslAI,voice chatting,https://meslai.app/?view=landing&ref=taaft&utm_source=taaft&utm_medium=referral,"Free trial, then 0.01$ / second",3,1,5.0,december
ethicallyHackingspace (eHs) (SCOR-CMM-SCP),Space cybersecurity,https://chat.openai.com/g/g-Dyj9cudt8-ethicallyhackingspace-ehs-r-scor-cmm-scp-tm?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
NexGenTeam,Virtual employees,https://nexgenteam.netlify.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,22,N/A,N/A,december
Scrabblecam,Scrabble strategies,https://scrabblecam.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,1,5.0,december
Generatebg,Backgrounds,https://generatebg.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,32,N/A,N/A,december
Client Reports,Business reports,https://clientreports.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $25/mo,N/A,N/A,N/A,december
"Forms, Checklists & Workflows",Workflow automation,https://chat.openai.com/g/g-yRy2XuCMc-forms-checklists-workflows?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Talk With Any Personality,Chatting,https://chat.openai.com/g/g-i7MZYcEHT-talk-with-any-personality?ref=taaft&utm_source=taaft&utm_medium=referral,Free,3,N/A,N/A,december
Algoco,Flashcards,https://www.algoco.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Fridge2Food,Recipes,https://apps.apple.com/us/app/fridge2food/id6474162577?ref=taaft&utm_source=taaft&utm_medium=referral,$0.99,4,N/A,N/A,december
Astral Labs,Chatting,https://astrallabs.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
LinkPlus,Linkedin profile optimization,https://linkplus.vercel.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Laterbase,Bookmarking,https://mylaterbase.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Behavly,Website optimization,https://www.behavly.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $1.99,1,N/A,N/A,december
FaceAiSwap,Face swapping,https://www.faceaiswap.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free $9.97,N/A,N/A,N/A,december
Rude Karma,Sarcastic astrology,https://www.rude-karma.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Huemint,Color palette generation,https://huemint.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Catalyst,Job recruitment,https://www.catalist.work/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
AI Drawing Generator,Sketch to image,https://ai-drawing-generator.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Smartly,Chatbots,https://www.smartly.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
TubeHorizon,Youtube comments analysis,https://www.tubehorizon.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9/mo,2,N/A,5.0,december
Xploro,Audio tour guides,https://apps.apple.com/sk/app/xploro-ai-travel-audio-guide/id6464040011?ref=taaft&utm_source=taaft&utm_medium=referral,Free from €0.99,14,N/A,5.0,december
MyPet Christmas,Pet Christmas images,https://www.mypetchristmas.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,6,N/A,N/A,december
DoWhile,Codebase Q&A,https://chat.dowhile.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,december
Video Repair by Onerecovery,Video repair,https://www.onerecovery.online/video-repair?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,17,N/A,N/A,december
